i	hi i want help finding a hotel in park city utah
i	i would like to order some greek food for three people in take out
i	can you tell me what the ac is on
i	hey ana i was looking for mr goodbar based on a true story
i	can you send an email to 234234fsdfsdcom
i	can you brighten the lights for me
i	can you talk faster
i	could you connect me to a representative
i	could you tell me about flights from philadelphia to dallas that arrives in the early afternoon
i	can you find my insurance declaration page
i	can you put this xandee song onto my chill playlist
i	i want to order some thai food for takeout please
i	i need a flight from new york to amsterdam
i	i want to rate the ingenuity gap 3 out of 6
i	i would like to find a hotel on my summer vacation
i	can you remove my lienholder thnx
i	hi assistant could you play me something by the counting crows
i	can you send an email to my mother about the weekly weather
i	hi im looking for music by joyner lucas please
i	can you help me add my new car to paperless billing
i	can you add something by gregori chad petree to the playlist digster soul classics
i	oh id like help booking a roundtrip airline flight between miami and madrid
i	hi id like to listen to something by pink
i	could you please tell me what is the rate for pound to usd
i	can you turn down the volume please and tell me what is the title of this song
i	can you help me set up online billing
i	please would you confirm detail
i	can you change my payment due date
i	can you describe a credit card
i	hi im looking to buy some poke 
i	can i listen to dj vibe s top 10
i	can you find the creative works associated with caryl  marilyn real friends
i	hello assistant i would like to hear some music by the village people
i	can you play some music from my road trip album
i	alexa can you read me a kindle book
i	i need a table at eddie s attic in nevada for one
i	hi i need to find a commercial airline flight
i	hello assistant id like to hear some music by barry manilow
i	can you tell me my minimum due for citicard
i	i need the wather for next week in the philippines
i	can you count for me the total number of days off i have used
i	hi im looking to rent or watch a movie at home
i	can you find me the work bible translations into hawaii pidgin
i	can you show me what flights are available on december sixteen going from oakland to dallas
i	im looking to watch a movie at home tonight
i	can you give me the forecast for 11 in bradner  ia
i	id like to rent a horror movie tonight
i	yeah id like to find a greek restaurant
i	yeah i need help booking a hotel in palm springs california
i	i want to hear the top tim madison
i	could you speak louder
i	could you take me off the mailing list
i	can you make a phone call to randy
i	hi i was hoping you could help me to order a take out of pokey for two
i	could you roll the 8 sided dice
i	can you get me recipes for eggs please
i	hey there looking for a flight today
i	can you get me an uber to the science museum
i	can you please tell me the balance owing
i	hello assistant i would like to listen to a new musician
i	can you tell me what 30 off 279 is please
i	can you tell me if my payments were successully received
i	can you turn down the lights by twenty percent
i	can you tell me fun facts about lighthouses
i	can you share my location with my girlfriends
i	hi i would like help finding a movie to go and watch in a theater
i	i d rate the current essay 1 stars
i	can you pass me that book
i	hi im looking to find a movie
i	hello yes im looking for a restaurant in new orleans louisiana preferably in the french quarter
i	can you tell me how many currencies i can hold
i	can you give the definition of deiscretionary
i	can i get the movie times
i	i need a list of speakeasy theaters movie times
i	can you tell me what to do to reset my passcode
i	im interested in hearing some music by lord huron or an artist thats kind of like lord huron
i	can you change the light colors into dark in the house
i	hello im in seattle near the university of washington and i would like to see a new release movie
i	hi im looking to order some thai food for takeout
i	hi i would like to go to the movies
i	hi i would like to place an order of mexican food for one person
i	can you turn up the volume on itunes
i	i am wanting to listen to new music
i	id like help finding a hotel in new orleans please
i	will you carrynthis for me
i	hello actually im looking for a movie to rent
i	i need to book a flight to miami
i	can you give me a thai dinner suggestion
i	can you play 24k magic by bruno mars
i	can you put all my payments into one payment
i	can you help me identify the deductible for my car insurance
i	can you please repeat my list back to me
i	can you quote me on insurance for health
i	can you confirm what said please
i	can you tell me how to spell manipulation
i	i have no money for therapy but i think i need therapy before i can secure a job
i	i wanna hear a song by kbb
i	im looking for a restaurant for tonight
i	hi id like to hear some music by billy joel
i	can you get me a table for 6 at johnnys
i	hi can i listen to a song by james arthur
i	could you please tell me what the current time is
i	can you tell me the current date
i	hi i need to book a flight to san francisco
i	can you check what fuel type to use with this car
i	i want to rate the current textbook with 4
i	can you turn offon the wenmo plug socket
i	can you give me a status update on my online order from amazon
i	can you help me if i need to submit a late payment
i	can you add a tune to my jazzy romance playlist
i	could you remove my lienholder from my policy please
i	id like to help finding a hotel in new york city
i	can you assist me with finding my phone
i	could you help me with cancelling my life insurace please
i	can you book me a table at windows on the world in cokeville mi
i	need a table for sep first in haiti for a party of three
i	hi im looking for a restaurant in sebastopol california
i	can you put this track onto the playlist the selektor
i	can you tell me how i would say more bread please in french
i	hello can you play something metallica for me please
i	hi i want to find a restaurant in rochester new york please
i	can you give me the forecast for osgood
i	id like to listen to new music that i havent listened to before
i	i would like to hear something from james taylor please
i	i will like help finding a hotel
i	can you have some new oakleys shipped to me
i	im looking for a fourstar rated hotel
i	looking for a painting with the title with you
i	can you give me email address of billing department
i	hi im looking to order some take out for one person id like to order a sandwich
i	i was hoping to find a hotel im currently in madison wisconsin
i	hi id like to hear some music by duran duran
i	can you please tell me where my card is i ordered it 2 weeks ago
i	im looking for a nice restaurant to get tonight
i	can you find the the preacher joe show on gospel radio
i	can you list out my meetings today
i	hi im looking for a kidfriendly movie
i	hi i want to hear a song from joyner lucas please
i	can you play me a song by brand new
i	hi im in santa cruz california and im looking for somewhere to go eat some hamburgers
i	can you find me the painting titled across the line
i	can you book a train ticket for me under dollars
i	can you tell me the process for obtaining a copy of my w2 for my taxes
i	could you turn the light off
i	can you tell me about any local events coming up
i	hi assistant im looking for a movie to watch at home
i	hi i need a hotel in charlotte
i	could you find me the cheapest fare from boston to san francisco
i	can you check to see if my order has been delivered please
i	can you set the alarm for one hundred and thirty
i	hi id like to take the cheapest round trip commercial airline flight from lax to jfk
i	i want to hear soundtrack music on youtube from helena iren michaelsen
i	could you cancel that request please
i	can you find me a pork recipe
i	can you change my payment process method
i	i d like to watch movies at the closest movie theatre
i	can you tell me what 30 off 235 is please
i	i would like a nonstop flight to las vegas on march 15th
i	can you give my my policy number
i	i d like to go to the venetian theatre in gabon party of seven
i	hi id like to order barbecue food for takeout for myself and my wife
i	id like help finding a movie to watch at home tonight
i	can you please direct me as to how i change my payment information 
i	i need a table for 10 at thomas hynes house nineteen minutes from now
i	i need a table at a brasserie in belgium
i	hello id like to listen to some music
i	can you tell me my password
i	hi there i am looking for round trip flight from san francisco to the bahamas
i	yes im looking for a movie to see tonight
i	can you bright the lights please
i	can you please help me move 100 from my checking to saving account
i	hi today i need your help in finding a song called supersonic by oasis
i	can you get me a reservation at wwe the world around av u
i	can you tell me how to jump start the car
i	can you look up chinese takeout near here
i	hi today i need your help listening to music 
i	hello id like to listen to some conway twitty
i	hi im looking to find a hotel in west palm beach florida
i	hi id like to takeout for myself please
i	i would like to know about the hotel in atlantis
i	hi can you help to find a movie to watch
i	can you hire people now
i	can you help me pay this bill
i	can you tell me the name of my insurance plan
i	id like to help finding a movie to see with kids
i	can you take off the next event on my calendar 
i	hi there id like help in finding a hotel in new orleans
i	could you repeat what olly just said
i	hi im trying to order food for takeout for one person please
i	can you confirm that my meeting for tomorrow has been cancelled
i	could you play me little mix
i	can you move this amount to my other account
i	please would you cancel it
i	id like to find a restaurant in la jolla
i	hello i need to find hotel in palm springs california
i	hi i would like help in finding a flight to austin texas
i	i want to find a commercial flight
i	im looking to see a movie tonight
i	hi i need to place a takeout order
i	hi can you play me a song by demi lovato
i	i want to book a tea house that serves salade far from here at midnight in panama for two people
i	can you find me the real mccoy novel
i	could you make a flight reservation with air emirates from orlando to london
i	hi assistant id like to order food for take out for one person
i	can you tell me it i have my 4g on
i	hello good evening id like to get a roundtrip commercial airline flight departing san francisco and arriving in salt lake city please
i	can you please help me locate my luggage
i	i need a flight to san diego for two people
i	can you find me the schooltool picture
i	im at arcata california and i need to find a restaurant for tonight
i	could you please search my new news provider for the latest news
i	hi id like help finding a restaurant
i	can you pull up information on the singers of this song
i	can you tell me what obsolescence means
i	im looking for a kidfriendly restaurant near the university of texas
i	can you turn on the vacuum cleaner
i	i am looking for a roundtrip commercial flight from los angeles to denver please
i	hi i want to listen to some music by barren earth
i	can you tell me the expiration date for my mastercard
i	i d like to watch sherlock holmes n new york at kb theatres
i	id like some help browsing music please
i	would you give me a mastercard and visa
i	can you indicate my location to my friend
i	i would like to order two large hamburgers
i	hello i need a round trip flight to san francisco
i	can you make reservations at a tea house that serves fettucine
i	yeah id like to book a flight from jfk airport may 20th and return flight on 24th to los angeles
i	could you play this song xxx for me please
i	can you help me change the due date of my payment
i	can you create new list for me
i	could you check to see if my order has been delivered
i	hi im looking for a movie thats less than 2 hours that was directed by a woman
i	can you pull up a recipe for spaghetti
i	can you check on a transaction for me
i	can you confirm my reservation for lance at mortons
i	can you add a track to my spain top 50 playlist
i	i d like to watch the slender thread at 6 pm
i	can you find the dave ramsey podcast that aired earlier today
i	can you explain to me how i might boost my credit score
i	i need a table at a restaurant serving carne pizzaiola for tamra davis viola and dorothea
i	can you create a new list
i	can you combine my insurance into one monthly bill
i	i want to find a nice restaurant for dinner in davis california
i	can you delete this dinner party event
i	hi play me a song by taylor swift
i	i want animated movies at mjr theatres
i	can you show me where i am on a map
i	could you find thelonious monk
i	i want to add this so chan whee tune to latin alternative music
i	can you send me a link to view my full farm policy information
i	hello assistant i need round trip commercial airline flight
i	hi can you show me music by acdc
i	can you recall my pending reminders
i	hi id like to order two poke bowls
i	could you bring up sarahs last order of pizza
i	i would like to book a restaurant for souvlaki cuisine in the state of ne
i	please will you check and confirm it
i	can you sync up with my phone
i	im looking to get some chinese food
i	can you keep secrets
i	i need volume
i	could you tell me the flights leaving pittsburgh around midnight for oakland
i	yes i would like to find a hotel in phoenix because i have tickets to the ncaa final four basketball tournament
i	can you turn my bathroom lights off
i	id like to find out more about a hotel id like to stay at
i	can you take an order for pasta
i	can you please help me change my auto policy by removing my son
i	hello assistant id like to order some breakfast burritos for three people
i	hello i need to go to san diego to see a family member roundtrip
i	can you tell me your age
i	hi assistant i ordered some food this past weekend and id like to reorder it for tonight
i	could you find me some new music to listen to
i	im looking for a movie to watch on netflix at home tonight
i	hey i need an air flight for my travel
i	can you find the television show manifesto of nevermore
i	yeah im looking for some help finding a movie that i can see for a film that is still in the theaters
i	hey there i am looking for a movie that is very funny that i can watch at home tonight
i	can you tell me the age of the ai
i	can you tell me how much my life insurance payment is
i	hello can you please play the song johnny cash by wage war
i	id like help scheduling a roundtrip airline trip from seattle to new york city
i	can you find me a recipe for salsa
i	hello im trying to look for a restaurant and im looking for thai food
i	hello assistant i would like to hear some new music similar to michael bubln
i	hi i need your help in finding a movie to go watch in a theater
i	hi assistant im looking for take out food and would like some burgers today
i	can you check tire pressure
i	can you put sunday hockey class in my calendar as recurrent event
i	can you mail me a letter of experience for my file
i	yes id like help planning a hotel in new orleans please
i	can you pull up my name is brain brian
i	hi can i listen to music by lady gaga
i	yeah id like to order hot dogs for takeout
i	can you list all flights from washington to toronto
i	hi id like to hear something from band creed please
i	hello i need to book a trip from san francisco to boston round trip please
i	can you find the newest song from mgk
i	hi i was looking to order takeout for three barbecue food
i	can you tell me how to delete duplicate payment which i made wrong
i	can you please check my gmail for new messages
i	hello i want to go to the movie
i	hey i need a hotel in lubbock texas
i	hello id like to go see a movie by myself
i	can you provide me with some mental health resources  for dealing with anxiety
i	will you include kleenex on my list for shopping please
i	hi im trying to find some music to listen to
i	i want to go to a movie
i	could you tell me how much ive spent over the past two weeks
i	can you check if ive added an item to throw out the carcasses on my todo list
i	i would like to find a steakhouse in albany new york
i	can you please help me find my lost luggage
i	can you tell me if i have coverage for windshield cracks
i	can you see where my package is
i	hello i need to place a reorder from crepes fun tastic
i	id like to listen pink floyds dark side of the moon
i	hi im looking for a flight to washington dc
i	hi i was wondering if you could help me find a movie to watch at home tonight
i	i d like to watch may blossom
i	can you help me move the date of when my payment is due
i	im looking for a movie in santa clara california tonight
i	could you please take the handling fee off
i	can you explain what this random 1 charge is
i	yes i would like to have help finding a hotel please
i	i would like you to help me finding a flight to paris
i	yeah can you help me book a round trip flight from seattle to chicago
i	would you find me an agent
i	hi im trying to find somewhere to eat for dinner tonight
i	hi i need a roundtrip flight im going to san diego
i	i would like a psychological thriller
i	can you give me information regarding car insurance in mexico
i	i would like to order take out chinese food for three people please
i	can you shut up
i	hi there im looking to buy a movie at home that last not less than 2 hours
i	please would you speak one more again
i	could i please find a hotel in green bay wisconsin
i	can you put on my playlist of metal music
i	can you play something by all the goo goo dolls
i	would you play something by kendrick lamar please
i	hi i need help making a round trip airline flight please
i	hi i need help in finding a movie please
i	could you tell me about the discounts i am eligible for
i	can you drop a beat for me
i	hi there id like to order burgers for two takeout please
i	could you play something about the connells
i	can you tell me what my may 1st will be like according to my calendar
i	can you make reservations for a party of eight in iowa
i	id like to find a movie in the action genre with the actor harrison ford
i	can you list all recent transactions
i	i need a reservation for four this year at a restaurant
i	i was wondering if you can play me some country music
i	can you provide me with a quote for my business insurance
i	could you turn off light
i	hi assistant i am looking to find a round trip commercial airline flight to fly from new york
i	can you set my coffee machine to make me coffee at x time
i	i need help finding a commercial airline flight
i	hi im trying to find a hotel in st louis missouri next friday to the following monday
i	i would like help finding the movie to watch at home tonight
i	hi i like some help discovering new to me music please
i	could you increase the heating please
i	can you roll a fair 6 sided die
i	i am looking to order some food for takeout for three people and id like to order some breakfast burritos
i	hi im looking for a restaurant in new orleans for creole food
i	i would like help in browsing some music
i	i want to order pasta take out for three people please
i	can you check my tire pressure
i	hello im looking for an uplifting romance movie that is on youtube starring tom hanks 
i	hello cortana i would like to book a hotel in santa fe new mexico for friday and saturday night and leaving on sunday
i	could you please put a stop on my bank account
i	can you direct me to the menu for the highestrated chinese carryout near me
i	i would like help finding a flight to boston
i	yeah im looking for a mexican restaurant
i	can you locate me on a map
i	can you help me with the steps to jump start my car
i	can you tell me the exchange rate of rupees in dollars 
i	would you help me finding a hotel
i	can you please tell me how long it takes for the transfer to be available
i	can you book train ticket from mumbai to sangli for tomorrow morning
i	hello id like to discover some new tom may music please
i	hi im looking to go out to a movie tonight
i	can you reset your factory settings
i	yes i want to see a action movie
i	could you inform me as to how to take a name off of my family insurance policy
i	can you change to the male voice
i	hi i need your help to find some music
i	i need to find a hotel
i	can you continue audiobook the circle
i	yes i need a help on flight information
i	hello i would like to find restaurant
i	could you tell me what my routing number from first republic is
i	can you spell hamburger
i	hi i am looking to order some gyros
i	i want to hear a joel hastings melody
i	i need help managing chronic pain
i	hi im in albany new york and im looking for some indian food
i	can you inform me about my claim
i	i am looking for a therapist for my child
i	yeah im in nashville tennessee and im looking for some chinese food
i	can you help me
i	i need a roundtrip firstclass ticket to san francisco on march 27th
i	i need a table for five at childs restaurants in brunei
i	i was wondering when seasons in davis california is open for dinner on sunday
i	i d rate shohola falls a two out of 6
i	hi today i need help putting together a round trip flight from san fransisco to salt lake city
i	hi suggest me some best hollywood movies to watch at home
i	hello i would like to hear music by justin bieber
i	would you mind to tell me from which state i can buy insurance
i	can you set the alarm for 130
i	can you search for me
i	can you delete one of these payments since they are duplicates
i	can you find my lists
i	can you tell me when my peco energy bill is due this month
i	can you play my favorites playlist
i	i need help coping with depression as a result of stress
i	hey can you help me find a flight
i	hello im looking for pizza to take out for three people
i	hi today i need your help ordering food for take out
i	will you speak more rapidly
i	hi can i hear a song by the band called neck deep
i	hi i need help finding a hotel
i	can you please confirm detail
i	can you help me to know my automatic payment schedule
i	will you show a breakdown of my policy premium
i	can you please tell me my income
i	can you repeat what you said
i	can you let me know the info on how to apply for a visa card
i	can you switch to whisper mode
i	can you help me solve a math problem
i	could you check my bank balance for me
i	can you give me an appraisal of my cards apr
i	hi i was wanting to hear a song by drake
i	hi id like a flight from jfk to portland oregon nonstop
i	hi i need to find a hotel in west palm beach florida
i	hello im in new york city near times square and i would like to go see a movie tonight
i	can you email me a copy of my policy
i	hi i would like to rent a movie to watch at home
i	hi im looking to find a movie to see in the movie theater
i	hi id like to book a hotel please
i	can you please locate my phone
i	hello im looking for some new music
i	could you please check if i am free on thursday afternoon if so add a reminder to go to the food festival
i	could you translate atm machine into english
i	could you schedule a meeting with john smith at 1 pm tomorrow
i	can you set up online billing
i	can you help me to quickly cancel a transaction i accidentally did to the wrong account
i	can you let me know when my bill is due
i	can you direct me where to find where i am
i	i need to get a flight from jfk to san francisco
i	can you provide me your address where i can send my accident medical bill
i	hi today i need you to help me find a movie to go watch in the theater
i	can you book a table at the restaurant for me and my husband
i	looking for a sandwich shop
i	could you change the accent youre using
i	can you show me what jobs you have open
i	can you connect with my phone please
i	hi i want to go to the movie
i	can you boil the kettle
i	can you provide me a health insurance
i	hi can you play a song by rhett and link
i	can you give me a forecast for weather at night in my current position
i	can you tell me how to update a payment method on my account
i	yeah i want to order some italian food for take out
i	can you make the room brighter
i	can you tell me my credit limit
i	i want to go to the movies
i	can you tell me my spending history from last week
i	can you open my itunes
i	hey id like to watch a movie tonight at home
i	can you adjust the lighting for me to be brighter
i	hi i was wondering if you can help me to find a movie to watch at home tonight
i	hello i would like help finding a movie to go see in the theater
i	can you see if i have my doors locked
i	can you help me for update email address to my account
i	can you upload my latest selfie in my instagram
i	can you play some eighties music
i	hello i like help finding a flight from new york city to jamaica
i	can you help me listen to some new music
i	can you let me know when its 200
i	hi can you help me find a mystery movie to rent
i	hi id like to reorder something from casa sanchez please
i	can you turn msnbc on in the car
i	can you help me with my 401k rollover since i got a new job
i	hello im looking for new music to listen to
i	can you look into why my most recent topup is showing as pending i thought it was supposed to be instantaneous
i	i need to order thai food for two people takeout
i	could you please give me the cost of a round trip flight from denver to pittsburgh
i	yeah i was looking for a movie tonight
i	can you find the photograph titled so long self
i	can you delete duplicate payment and transfer it back to my account
i	could you give me a quote on a policy for some business insurance
i	looking for a hotel in st louis missouri
i	yeah im ordering food take out right now for three people
i	yeah i need to find indian food for three people to take out
i	i need a restaurant that has internet access for a party of six
i	im looking for a hotel in san francisco
i	i would like to find a local steakhouse
i	yeah im flying to rome in august and i need to find a flight
i	can you send me just one bill for all my insurance payments
i	i m looking for a churrascaria place with wifi that can serve a party of five
i	can you pull up information on the singer of this song
i	can you figure out the meaning of life
i	hi today i need help getting takeout for three people to eat
i	can you turn the volume up
i	can you give me a hand paying my water bill
i	can you please assist on my item that needs to be refunded
i	could you hit next
i	can you take a role of enemy in the game of coc
i	can you help me find my business policy
i	can you repeat the question again
i	can you tell me if you sell insurance in all states
i	can you tell me what solution can we do to solve the climate change
i	hi can you help me find a place to eat
i	id like to book a roundtrip ticket from miami to paris
i	id like to get some takeout food for two people
i	can you pull up a track on zvooq by graham mcpherson
i	i will like help finding a flight from houston to berlin
i	can you tell me more about that festival
i	hi today i need help in finding a italian restaurant to eat
i	can you please put a stop on my bank account
i	hi im looking to rent a horror movie
i	i need help finding a flight to venice italy
i	can you play some elvis for me
i	i want to book dinner by heston blumenthal in al
i	i need help finding a round trip ticket please
i	can you tell me about expensive sushi restaurants in west philadelphia
i	will you turn the alarm off for me
i	can you change my bank account info
i	can you give me a list of films at cinemark theatres
i	i would like to eat fast food and have a party of two in kentucky
i	can you tell me a quote for business insurance
i	can you tell me if i need to purchase extra insurance if i rent a car
i	i think i need a therapist but dont know if i should
i	can you please adjust the double payment i made
i	i d like to eat at the best restaurant
i	hi id like to know if you can find me a round trip commercial airline flight
i	can you tell me what time is it in new york
i	i would like to watch films like superbad that are in the comedy genre
i	can you make a red shade of light in the living room
i	hi i need assistance in booking a hotel room in nashville tennessee please
i	can you even out the balances between my accounts
i	hi im looking for a restaurant in la jolla california
i	could you please play katy perry dark horse
i	can you add my policy to paperless billing
i	can you give me a life policy refund
i	i would like to book a highly rated restaurant for a party of ten
i	can you make an addition to the old enough to enjoy this playlist with martin barre
i	i need a place to eat dinner tonight in tracy california
i	hello assistant i would like to order some takeout for one person and id like to order some breakfast burritos
i	hello i need some help to find a hotel room
i	can you give me any discounts
i	hi can you find out about the ground transportation available in atlanta
i	can you book me a room in new york city from april 2 through april 8
i	could you get me some coffee
i	hi can you help me find an artist like mumford  sons
i	can you change the date of the doctors appointment event in my calendar from april 1 to april 3rd
i	hi i would liking help in finding a hotel
i	can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone
i	will you put in my calendar that john c and his wife are meeting with us at four pm tomorrow
i	can you play halloween by ajinoam nini
i	can you help me cash out my life insurance policy
i	hi today i need help finding music to listen im looking for a song by oasis
i	can you list the earliest flights from oakland to salt lake city on thursday
i	hi i want to place a takeout order for two people
i	hi im looking to see a movie
i	will you guide me through the process to jump start my car please
i	can you give me a quote for business insurance
i	can you please switch of the lights
i	can you confirm that
i	can you tell me if there was a claim filed for an accident i had yesterday
i	can you confirm whether ers is applicable for my vehicle
i	can you tell me how to increase my life insurance coverage
i	hey there assistant id like to order some takeout food for three people and id like to order poke food
i	hello can you play some linkin park
i	could you please inform me what health plan i am currently on
i	can you tell me what health plan i am on
i	hi assistant im looking for a restaurant in austin texas
i	hello im looking for a restaurant recommendation in albany new york
i	can you help me with a health insurance quote
i	can you help me find what email is used for this account
i	can you help me to find my proof of insurance card
i	will you provide me an health insurance
i	can you help me locate the game  coast
i	can you give me discounts
i	i want to go out to watch a movie
i	hi id like a help in finding a hotel and flight to belgium
i	hey id like to listen to some songs by the beastie boys
i	can you set a reminder for wednesday at 100pm for my meeting
i	can you change the payment due date please
i	hi assistant can you help me in finding out hotels
i	hi there i want to order some takeout for three
i	hi can you play something by slayer for me
i	can you rate this novel as a four
i	can you recommend for me a dish from ethiopia
i	yeah im looking for restaurant something that serves po boys
i	can you tell me more about if you offer insrance to california resdents
i	can you play lose yourself by eminem next
i	hi i would like to hear new music that ive never heard before
i	can you help me find the interest rate for my sba account
i	hi assistant i need to order a take out for one person
i	i would like some help in finding a movie to see in the theater
i	could you use the male voice
i	i would like to listen to some coffee house type of music
i	can you insure my car if its plated in florida
i	can you play hunt for red october
i	could you check to see if my order has been delivered please
i	can you help me book a round trip flight from houston to berlin
i	hi im looking for a movie to rent tonight at home
i	can you please slow down
i	could you please turn off the overhead light in the kitchen 
i	id like to order some takeout for one person
i	i m looking for circus world
i	hi id like to book a round flight to boston massachusetts
i	hi im looking for a movie
i	will you stop making noise
i	can you change the colour to red
i	i would like to hear some music by adele
i	i d like seats for five at a place in verden right now
i	can you help me with cashing out life insurance
i	can you find me the magic hour song
i	please will you reset
i	can you check the expiration date for my amex card
i	hi would you please play pork soda by glass animals
i	can i hear so emotional by whitney houston
i	can you merge my policy bills and make a single bill
i	hi today i need your help getting takeout food for two people im looking to get some italian food
i	hi i need to order a barbecue for one person
i	i need help finding a flight from laguardia airport to sacramento california please
i	can you tweet lif about their app crashing
i	do you have any suggestions
i	id like to takeout some chinese food
i	can you tell me if a creditrefund is coming from a seller i asked for refund directly from them and am still waiting its been a week now and i still havnt seen my refund yet
i	i am looking for some barbecue tonight
i	can you find me a decent hotel in denver
i	hello im trying to find a newly released western movies thats available on google play
i	can you please disconnect from my phone
i	i want to hear a 1957 theme song
i	can you report credit card fraud for me
i	i want to give this current textbook 4 points
i	im looking for a round trip flight from san francisco to houston
i	hi today i need your help finding a place to get food at for three people
i	can you search a song for mama book for me
i	i would like to do something in davis i mean davis california
i	id like help finding a movie to go see with kids
i	can you tel me the discount informations
i	can you please refund my item
i	hi assistant i want to book to rome from los angeles
i	i need to order takeout
i	can you tell me how youre doing today
i	i need a flight to atlanta georgia
i	can you start fm 890 radio channel
i	can i hear a song from oingo boingo
i	i was wondering if you could play me some music 
i	can you play a game with me
i	i need a reservation for a brasserie place for a party of two
i	hi can i hear something from the smashing pumpkins
i	can you quote me on health insruance
i	can you please assist me with my email address i cant remember
i	can you help me find a movie
i	can you direct me to view my life policies
i	could you assist me in getting auto insurance or my trip to mexico
i	can you look to make sure the exchange rate is correct
i	can you start talking to me in spanish from here on out
i	can you repeat this event
i	assistant name can you give me some money
i	can you help me find my life policy info
i	a very cellular song needs to be added to my masters of metal playlist
i	will you please get my furnace turned on
i	would you let me know who your boss is
i	id like to watch a movie at home tonight
i	can you please repeat that 
i	can you start the vacuum
i	im looking for a hotel in the phoenix arizona
i	hi could i book a hotel please
i	i d like to give a two rating to the abolition of britain
i	can you help me with my policy
i	can you give me a points update on my rewards plus card
i	hello misty id like to hear some music by michael buble
i	can i hear a song from chime  adam
i	hi assistant id like to hear some music by billy joel
i	i would like to see a movie in the theater
i	i need you to help me find a restaurant in new orleans
i	oh i need to order some food in particular breakfast burritos for two people
i	id like to take a round trip ticket
i	i would like help finding a flight from new york city to amsterdam
i	id like to find a hotel for my summer vacation
i	hi there i want to a order take out for one
i	hey there i was wondering if you would play be a song by young thug
i	can you describe my list back to me
i	yes i need a flight to venice italy
i	i d like to see jacksonville daily progress saga
i	hi i would like help in selecting a restaurant
i	can you read me news on trump
i	can you find me a trailer for phineas redux
i	id like to book a roundtrip flight to charlotte north carolina
i	hi im looking to find a movie that i could go out and see tonight
i	can you give me a copy of my insurance statement page
i	would you tell me how the ai is doing
i	can you combine my payments into one due date per month
i	can you tell me when my automatic payment will be deducted
i	hi i was wondering if you could help me in ordering some takeout food
i	can you show me how to change the oil in my car
i	hi can you please find me a hotel
i	can you show me one way economy fares from dallas to atlanta
i	hi im looking to find a restaurant
i	i want to listen to seventies music
i	can you provide me the calories in the smoothie
i	hi could you find me something by taylor swift
i	im looking for a sandwich shop nearby please
i	can you remove a double payment
i	can you let me know what states you have insurance policies in
i	i m looking for the trailer to evil or divine  live in new york city
i	hello id like to take a roundtrip ticket from sacramento to seattletacoma
i	id like to get a flight from seattle to denver
i	id like some help a hotel in san francisco
i	hi i would like to order food for takeout
i	hello i have a wedding to attend in florida and im just looking for a nice costefficient airline flight
i	can you explain to me how to pay my bill through this chat
i	can you just use regular milk instead of buttermilk
i	yes looking for a flight oneway to london
i	i want to buy some chinese food
i	will you remove the dinner with june on saturday the 4th at 7pm from my calendar
i	hi im looking to find a hotel in nashville tennessee
i	hello im looking for a place to have dessert
i	hey im looking for a hotel in palm springs
i	can you change my contact info
i	can you help me with the lienholder for this account
i	can you please advise if there is something wrong with my card i have had multiple rejections and do not know the reason thanks
i	i want to go to the movies tonight
i	can you provide me with the contact information assigned to this person 
i	hi i would like to book a flight
i	can you tell me the meaning of fluctuate
i	can you help me set up an account
i	id like to help finding a flight to milwaukee wisconsin
i	yeah i need to book a hotel in new orleans
i	i need help in selecting a restaurant
i	can you move my balance between accounts
i	can you tell me the next holiday
i	can you please let me know the next four scheduled trains to chicago
i	can you help me activate my card
i	can you please explain to me why there is an extra n1 fee in my statement
i	can you explain why i couldnt use my card at target
i	could you please help me in listening to the radio
i	hi im looking for a roundtrip flight from san francisco to salt lake city
i	can you tell me if there are any shots that i am required to have before traveling to south africa
i	i need help in booking a hotel in palm springs
i	can you translate hi into spanish for me
i	i would like finding a hotel in the city west palm beach florida
i	hi im looking for a roundtrip commercial airline flight from seattle to boston
i	id like a flight from laguardia airport to san francisco
i	can you tell me how much pto i still have
i	hello there i need some help with a takeout order at a burger place
i	can you explain why there is a hold on my savings account
i	hello i want to book a flight to barcelona spain on june 7th and im going to return on june 14th
i	can you connect to my phone
i	can you help me restart my policy
i	hey id like some help finding a round trip plane fare from sacramento to denver
i	hi there im looking to order takeout for three people
i	hey can you play a song by van halen for me
i	can you explain why the atm is giving me less money than what i asked for
i	yes im looking for a hotel please
i	can you set a reminder alarm for me to workout
i	i want to hear leroi moore on vimeo play the song chance of a lifetime
i	can you say what you just said again
i	can you send me a copy of my policy
i	can you tell me where to email accident information
i	can you share the status of my day off request
i	hi im looking for a restaurant for dinner in arcata california
i	can you put detergent on my shopping list cause im all out
i	hi im looking for a roundtrip flight from los angeles to salt lake city
i	i need to book a flight from jfk to lax
i	could you tell me my insurance bill due
i	hi assistant im looking to order some take out food and im trying to order some burgers
i	id like to purchase two tickets to barcelona spain please 
i	i am looking for some hot dogs tonight
i	can you make coffee
i	can you tell me on tuesday to give jane a call
i	hi assistant im looking for a place to have dinner tonight
i	i would like to find a round trip commercial airline flight from san francisco to denver
i	hi i was wondering if you could play me some music
i	hello can you play something by aerosmith
i	id like to get a roundtrip flight from los angeles to amsterdam
i	can you tell me the deductible for my motorcyle policy
i	id like help finding a flight from houston to paris
